,_id,targetId,__v,bid,campaignId,expression,expressionType,profileId,resolvedExpression,state
0,63881a7cdf3731ec1feb1f40,16868923145101,0,0.5,248349548506577,"[{'type': 'asinCategorySameAs', 'value': '673133011'}]",manual,3932195223562143,asinCategorySameAs,enabled
1,63881a7cdf3731ec1feb1f91,53524538864583,0,0.5,248349548506577,"[{'type': 'asinCategorySameAs', 'value': '15743861'}]",manual,3932195223562143,asinCategorySameAs,enabled
2,63881a7cdf3731ec1feb1fde,246604082219683,0,0.5,248349548506577,"[{'type': 'asinCategorySameAs', 'value': '23680126011'}]",manual,3932195223562143,asinCategorySameAs,enabled
3,63881a7ddf3731ec1feb2019,104046644637388,0,0.5,248349548506577,"[{'type': 'asinCategorySameAs', 'value': '23680124011'}]",manual,3932195223562143,asinCategorySameAs,enabled
4,63881a7ddf3731ec1feb204d,260433788230479,0,0.5,248349548506577,"[{'type': 'asinCategorySameAs', 'value': '7072333011'}]",manual,3932195223562143,asinCategorySameAs,enabled
5,63881a7ddf3731ec1feb2093,33582890236805,0,0.5,248349548506577,"[{'type': 'asinCategorySameAs', 'value': '2475895011'}]",manual,3932195223562143,asinCategorySameAs,enabled
6,63881a7edf3731ec1feb220f,13038217730384,0,0.55,106003846873221,[{'type': 'queryHighRelMatches'}],auto,3932195223562143,queryHighRelMatches,enabled
7,63881a7edf3731ec1feb2243,49336866869124,0,0.5,106003846873221,[{'type': 'queryBroadRelMatches'}],auto,3932195223562143,queryBroadRelMatches,enabled
8,63881a7edf3731ec1feb2288,80052102037523,0,0.5,106003846873221,[{'type': 'asinAccessoryRelated'}],auto,3932195223562143,asinAccessoryRelated,enabled
9,63881a7edf3731ec1feb22d6,111819872024491,0,0.5,106003846873221,[{'type': 'asinSubstituteRelated'}],auto,3932195223562143,asinSubstituteRelated,enabled
10,63881a7fdf3731ec1feb24d6,271596561721998,0,0.31,260980622670862,[{'type': 'queryHighRelMatches'}],auto,3932195223562143,queryHighRelMatches,enabled
11,63881a7fdf3731ec1feb2509,210396649784644,0,0.43,260980622670862,[{'type': 'queryBroadRelMatches'}],auto,3932195223562143,queryBroadRelMatches,enabled
12,63881a7fdf3731ec1feb2559,154366836578726,0,0.42,260980622670862,[{'type': 'asinAccessoryRelated'}],auto,3932195223562143,asinAccessoryRelated,enabled
13,63881a7fdf3731ec1feb258b,108507843227902,0,0.3,260980622670862,[{'type': 'asinSubstituteRelated'}],auto,3932195223562143,asinSubstituteRelated,enabled
14,63881a80df3731ec1feb271a,159830159100579,0,0.19,120097614815885,"[{'type': 'asinCategorySameAs', 'value': '8619203011'}]",manual,3932195223562143,asinCategorySameAs,enabled
15,63881a81df3731ec1feb2776,118303605604331,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B096LDW4J8'}]",manual,3932195223562143,asinSameAs,enabled
16,63881a81df3731ec1feb27aa,70756222237434,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B0969CX28R'}]",manual,3932195223562143,asinSameAs,enabled
17,63881a81df3731ec1feb27d6,200394182597566,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B085F2S611'}]",manual,3932195223562143,asinSameAs,enabled
18,63881a81df3731ec1feb2806,99026783076254,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B074ZNHJF1'}]",manual,3932195223562143,asinSameAs,enabled
19,63881a81df3731ec1feb2841,96620988429315,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B00VTR6MRI'}]",manual,3932195223562143,asinSameAs,enabled
20,63881a81df3731ec1feb288d,138522931895585,0,0.18,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07LFRHN59'}]",manual,3932195223562143,asinSameAs,enabled
21,63881a82df3731ec1feb28c2,234227056263552,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08HVC5F9T'}]",manual,3932195223562143,asinSameAs,enabled
22,63881a82df3731ec1feb28f4,61996280397296,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B06XWJ6XDQ'}]",manual,3932195223562143,asinSameAs,enabled
23,63881a82df3731ec1feb2925,14893113307635,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07Z7C5BWH'}]",manual,3932195223562143,asinSameAs,enabled
24,63881a82df3731ec1feb2944,156179261288186,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08HV6S5BY'}]",manual,3932195223562143,asinSameAs,enabled
25,63881a82df3731ec1feb2971,276486033794001,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08YY2HLL6'}]",manual,3932195223562143,asinSameAs,enabled
26,63881a82df3731ec1feb2a13,42277402949421,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B06XWXQBY8'}]",manual,3932195223562143,asinSameAs,enabled
27,63881a83df3731ec1feb2a6c,104876952630784,0,0.11,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07MQ9XFXT'}]",manual,3932195223562143,asinSameAs,enabled
28,63881a83df3731ec1feb2aa6,82312841812361,0,0.28,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07H684W3W'}]",manual,3932195223562143,asinSameAs,enabled
29,63881a83df3731ec1feb2acf,109083246601909,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B01LR4VNYO'}]",manual,3932195223562143,asinSameAs,enabled
30,63881a83df3731ec1feb2afc,175106914204395,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B016N4BL72'}]",manual,3932195223562143,asinSameAs,enabled
31,63881a83df3731ec1feb2b23,254783450564886,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B015QNN0UW'}]",manual,3932195223562143,asinSameAs,enabled
32,63881a83df3731ec1feb2bbc,137143669910221,0,0.28,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07CTNQR5Z'}]",manual,3932195223562143,asinSameAs,enabled
33,63881a83df3731ec1feb2be6,4136652777802,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07P8MC66C'}]",manual,3932195223562143,asinSameAs,enabled
34,63881a84df3731ec1feb2c20,190372952574706,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B00VTR6MDM'}]",manual,3932195223562143,asinSameAs,enabled
35,63881a84df3731ec1feb2c40,68842267809302,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B015QNN0MU'}]",manual,3932195223562143,asinSameAs,enabled
36,63881a84df3731ec1feb2c6e,70306722484091,0,0.28,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07G443PC5'}]",manual,3932195223562143,asinSameAs,enabled
37,63881a84df3731ec1feb2c90,157512002960970,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08FDJQF7M'}]",manual,3932195223562143,asinSameAs,enabled
38,63881a84df3731ec1feb2ccb,195167200526025,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08HV6ZB16'}]",manual,3932195223562143,asinSameAs,enabled
39,63881a84df3731ec1feb2cf2,154316768486825,0,0.28,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07H51WG47'}]",manual,3932195223562143,asinSameAs,enabled
40,63881a85df3731ec1feb2d2b,123847647369376,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B087BGBJT4'}]",manual,3932195223562143,asinSameAs,enabled
41,63881a85df3731ec1feb2d58,44232184312274,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B001GAOHSY'}]",manual,3932195223562143,asinSameAs,enabled
42,63881a85df3731ec1feb2d7f,42331672007078,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B015QNN0T8'}]",manual,3932195223562143,asinSameAs,enabled
43,63881a85df3731ec1feb2dab,183151006064265,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B000N4G8IQ'}]",manual,3932195223562143,asinSameAs,enabled
44,63881a85df3731ec1feb2df7,222503902002275,0,0.28,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07H697XHK'}]",manual,3932195223562143,asinSameAs,enabled
45,63881a85df3731ec1feb2e2c,117744259601747,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B087B717F4'}]",manual,3932195223562143,asinSameAs,enabled
46,63881a85df3731ec1feb2eb9,125366792675604,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08FDK7Q25'}]",manual,3932195223562143,asinSameAs,enabled
47,63881a86df3731ec1feb2f01,255205928207753,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B06XWWN4D3'}]",manual,3932195223562143,asinSameAs,enabled
48,63881a86df3731ec1feb2f3a,152317634232466,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B01LR4VO16'}]",manual,3932195223562143,asinSameAs,enabled
49,63881a86df3731ec1feb2f70,147496814318390,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08HV8PVTP'}]",manual,3932195223562143,asinSameAs,enabled
50,63881a86df3731ec1feb2f9d,245040230745085,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B015WWBFJU'}]",manual,3932195223562143,asinSameAs,enabled
51,63881a86df3731ec1feb2fd6,154201573288688,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B013L5MCQK'}]",manual,3932195223562143,asinSameAs,enabled
52,63881a86df3731ec1feb301a,211323860863983,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B00ZO4WWBM'}]",manual,3932195223562143,asinSameAs,enabled
53,63881a87df3731ec1feb3059,49648888158900,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B00ZO4WW7Q'}]",manual,3932195223562143,asinSameAs,enabled
54,63881a87df3731ec1feb309a,65107371657893,0,0.3,120097614815885,"[{'type': 'asinSameAs', 'value': 'B01NCKUPRY'}]",manual,3932195223562143,asinSameAs,enabled
55,63881a87df3731ec1feb30ce,151116341364615,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B081K815VM'}]",manual,3932195223562143,asinSameAs,enabled
56,63881a87df3731ec1feb311d,127504336800332,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08NVCMYHT'}]",manual,3932195223562143,asinSameAs,enabled
57,63881a87df3731ec1feb3228,188262922414456,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B0972YT693'}]",manual,3932195223562143,asinSameAs,enabled
58,63881a87df3731ec1feb3255,195401328087224,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08YJZ1NMS'}]",manual,3932195223562143,asinSameAs,enabled
59,63881a88df3731ec1feb32a6,218453400156503,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08JZ889FT'}]",manual,3932195223562143,asinSameAs,enabled
60,63881a88df3731ec1feb32ea,6325790563962,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B097BM63DR'}]",manual,3932195223562143,asinSameAs,enabled
61,63881a88df3731ec1feb331f,5061252355391,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08VNB3YGD'}]",manual,3932195223562143,asinSameAs,enabled
62,63881a88df3731ec1feb3348,66419009878865,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B095PP1Q26'}]",manual,3932195223562143,asinSameAs,enabled
63,63881a88df3731ec1feb33a1,160122374322403,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B095PQ24PS'}]",manual,3932195223562143,asinSameAs,enabled
64,63881a88df3731ec1feb33e0,119459136406860,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08N48JB2L'}]",manual,3932195223562143,asinSameAs,enabled
65,63881a89df3731ec1feb3442,13194405919838,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08ZN9S719'}]",manual,3932195223562143,asinSameAs,enabled
66,63881a89df3731ec1feb3492,227439110951255,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B09BYWKYSD'}]",manual,3932195223562143,asinSameAs,enabled
67,63881a89df3731ec1feb353b,13109435045071,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B08NP974RH'}]",manual,3932195223562143,asinSameAs,enabled
68,63881a89df3731ec1feb3576,275447561982121,0,0.12,120097614815885,"[{'type': 'asinSameAs', 'value': 'B07VDN3D1W'}]",manual,3932195223562143,asinSameAs,enabled
