,_id,keywordId,adGroupId,campaignId,profileId,targeting,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,date,__v,conversions,sales,campaignName,adGroupName,matchType,Unnamed: 0,CR,x_prior,x_post ,Date
305,6375cc3c60288c7c1181fd21,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,11,0.0,0,0,0,0.0,2022-10-31,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
306,6375cc3c60288c7c1181fd26,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,1,17,0.77,0,0,0,0.0,2022-11-03,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
307,6375cc3c60288c7c1181fd23,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,10,0.0,0,0,0,0.0,2022-11-04,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
308,6375cc3c60288c7c1181fd28,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,17,0.0,0,0,0,0.0,2022-11-06,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
309,6375cc3c60288c7c1181fd25,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,1,25,1.02,0,0,0,0.0,2022-11-02,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
310,6375cc3c60288c7c1181fd24,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,11,0.0,0,0,0,0.0,2022-10-30,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
311,6375cc3c60288c7c1181fd29,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,10,0.0,0,0,0,0.0,2022-10-29,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
312,6375cc3c60288c7c1181fd22,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,12,0.0,0,0,0,0.0,2022-11-01,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
313,6375cc3c60288c7c1181fe22,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,1,8,0.64,0,0,0,0.0,2022-11-10,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
314,6375cc3c60288c7c1181fe24,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,3,0.0,0,0,0,0.0,2022-11-12,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
315,6375cc3c60288c7c1181fe21,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,7,0.0,0,0,0,0.0,2022-11-08,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
316,6375cc3c60288c7c1181fe1e,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,29,0.0,0,0,0,0.0,2022-11-16,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
317,6375cc3c60288c7c1181fe23,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,15,0.0,0,0,0,0.0,2022-11-11,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
318,6375cf8e8534a7b97211301e,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,29,0.0,0,0,0,0.0,2022-11-16,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
319,63779d8f1ffbd5dd03cc5415,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,12,0.0,0,0,0,0.0,2022-11-17,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
320,63787da901c79c13e73ef936,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,16,0.0,0,0,0,0.0,2022-11-18,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
321,6379776049bf3b6a1b41f33f,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,3,0.0,0,0,0,0.0,2022-11-19,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
322,637ac8e049bf3b6a1b444c54,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,2,0.0,0,0,0,0.0,2022-11-20,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
323,6375cc3c60288c7c1181faf1,127383230906269,129488449002190,207872261152096,3932195223562143,hand support glove pain,0,1,0.0,0,0,0,0.0,2022-09-14,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
324,6375cc3c60288c7c1181faf2,127383230906269,129488449002190,207872261152096,3932195223562143,hand support glove pain,0,2,0.0,0,0,0,0.0,2022-09-15,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,,,,,
325,6375cc3c60288c7c1181fb89,63292085100721,129488449002190,207872261152096,3932195223562143,hand support glove pain,0,0,0.0,0,0,0,0.0,2022-09-21,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,exact,,,,,
326,6375cc3c60288c7c1181fd27,63292085100721,129488449002190,207872261152096,3932195223562143,hand support glove pain,0,0,0.0,0,0,0,0.0,2022-11-07,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,exact,,,,,
327,6375cc3c60288c7c1181fe20,63292085100721,129488449002190,207872261152096,3932195223562143,hand support glove pain,0,1,0.0,0,0,0,0.0,2022-11-13,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,exact,,,,,
328,6375cc3c60288c7c1181fa39,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,67,0.0,0,0,0,0.0,2022-09-08,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
329,6375cc3c60288c7c1181fa2f,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,1,0.0,0,0,0,0.0,2022-08-29,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
330,6375cc3c60288c7c1181fa38,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,83,0.0,0,0,0,0.0,2022-09-07,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
331,6375cc3c60288c7c1181fa28,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,37,0.0,0,0,0,0.0,2022-08-22,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
332,6375cc3c60288c7c1181fa36,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,50,0.0,0,0,0,0.0,2022-09-05,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
333,6375cc3c60288c7c1181fa33,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,61,0.0,0,0,0,0.0,2022-09-02,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
334,6375cc3c60288c7c1181fa34,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,80,0.0,0,0,0,0.0,2022-09-03,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
335,6375cc3c60288c7c1181fa26,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,8,1984,11.88,0,0,0,0.0,2022-08-20,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
336,6375cc3c60288c7c1181fa25,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,1642,1.5,0,0,0,0.0,2022-08-19,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
337,6375cc3c60288c7c1181fa32,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,67,0.0,0,0,0,0.0,2022-09-01,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
338,6375cc3c60288c7c1181fa35,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,43,1.0,0,0,0,0.0,2022-09-04,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
339,6375cc3c60288c7c1181fa30,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,81,0.0,0,0,0,0.0,2022-08-30,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
340,6375cc3c60288c7c1181fa31,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,83,0.0,0,0,0,0.0,2022-08-31,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
341,6375cc3c60288c7c1181fa27,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,12,1827,17.13,0,0,0,0.0,2022-08-21,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
342,6375cc3c60288c7c1181fa37,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,52,0.0,0,0,0,0.0,2022-09-06,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
343,6375cc3c60288c7c1181fb1a,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,234,0.0,0,0,0,0.0,2022-09-17,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
344,6375cc3c60288c7c1181fb14,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,184,0.0,0,0,0,0.0,2022-09-11,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
345,6375cc3c60288c7c1181fb16,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,114,0.0,0,0,0,0.0,2022-09-13,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
346,6375cc3c60288c7c1181fb19,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,249,1.04,0,0,0,0.0,2022-09-16,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
347,6375cc3c60288c7c1181fb15,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,76,0.0,0,0,0,0.0,2022-09-12,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
348,6375cc3c60288c7c1181fb12,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,36,0.0,0,0,0,0.0,2022-09-09,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
349,6375cc3c60288c7c1181fb1b,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,257,0.0,0,0,0,0.0,2022-09-18,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
350,6375cc3c60288c7c1181fb18,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,7,0.0,0,0,0,0.0,2022-09-15,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
351,6375cc3c60288c7c1181fb13,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,85,0.0,0,0,0,0.0,2022-09-10,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
352,6375cc3c60288c7c1181fb17,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,15,0.0,0,0,0,0.0,2022-09-14,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
353,6375cc3c60288c7c1181fbd0,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,195,1.04,0,0,0,0.0,2022-09-21,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
354,6375cc3c60288c7c1181fbcf,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,323,0.0,0,0,0,0.0,2022-09-20,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
355,6375cc3c60288c7c1181fbdd,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,21,0.0,0,0,0,0.0,2022-10-04,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
356,6375cc3c60288c7c1181fbd4,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,269,0.0,0,0,0,0.0,2022-09-25,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
357,6375cc3c60288c7c1181fbd1,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,277,0.0,0,0,0,0.0,2022-09-22,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
358,6375cc3c60288c7c1181fbd3,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,163,0.91,0,0,0,0.0,2022-09-24,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
359,6375cc3c60288c7c1181fbd7,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,2,212,1.81,0,0,0,0.0,2022-09-28,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
360,6375cc3c60288c7c1181fbdb,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,87,0.0,0,0,0,0.0,2022-10-02,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
361,6375cc3c60288c7c1181fbd9,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,82,0.86,0,0,0,0.0,2022-09-30,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
362,6375cc3c60288c7c1181fbda,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,71,0.0,0,0,0,0.0,2022-10-01,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
363,6375cc3c60288c7c1181fbd5,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,301,1.03,0,0,0,0.0,2022-09-26,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
364,6375cc3c60288c7c1181fbd6,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,96,0.83,0,0,0,0.0,2022-09-27,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
365,6375cc3c60288c7c1181fbd8,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,2,165,1.98,0,0,0,0.0,2022-09-29,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
366,6375cc3c60288c7c1181fbd2,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,162,1.03,0,0,0,0.0,2022-09-23,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
367,6375cc3c60288c7c1181fbce,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,327,1.05,0,0,0,0.0,2022-09-19,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
368,6375cc3c60288c7c1181fbdc,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,46,0.0,0,0,0,0.0,2022-10-03,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
369,6375cc3c60288c7c1181fbe1,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,0,0.0,0,0,0,0.0,2022-10-08,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
370,6375cc3c60288c7c1181fcaf,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,4,0.0,0,0,0,0.0,2022-10-16,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
371,6375cc3c60288c7c1181fcad,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,29,0.0,0,0,0,0.0,2022-10-14,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
372,6375cc3c60288c7c1181fcae,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,1,0.0,0,0,0,0.0,2022-10-15,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
373,6375cc3c60288c7c1181fcab,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,51,0.0,0,0,0,0.0,2022-10-12,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
374,6375cc3c60288c7c1181fcb0,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,2,0.0,0,0,0,0.0,2022-10-17,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
375,6375cc3c60288c7c1181fcac,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,31,0.0,0,0,0,0.0,2022-10-13,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
376,6375cc3c60288c7c1181fcaa,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,2,0.0,0,0,0,0.0,2022-10-11,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
377,6375cc3c60288c7c1181fca9,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,1,0.0,0,0,0,0.0,2022-10-10,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
378,6375cc3c60288c7c1181fd5c,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,3,0.0,0,0,0,0.0,2022-10-20,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
379,6375cc3c60288c7c1181fd64,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,27,0.0,0,0,0,0.0,2022-10-28,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
380,6375cc3c60288c7c1181fd6e,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,232,1.41,0,0,0,0.0,2022-11-07,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
381,6375cc3c60288c7c1181fd6c,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,2,111,1.9,0,0,0,0.0,2022-11-05,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
382,6375cc3c60288c7c1181fd61,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,10,0.0,0,0,0,0.0,2022-10-25,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
383,6375cc3c60288c7c1181fd66,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,74,0.0,0,0,0,0.0,2022-10-30,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
384,6375cc3c60288c7c1181fd6a,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,4,0.0,0,0,0,0.0,2022-11-03,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
385,6375cc3c60288c7c1181fd68,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,90,0.0,0,0,0,0.0,2022-11-01,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
386,6375cc3c60288c7c1181fd6d,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,193,0.0,0,0,0,0.0,2022-11-06,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
387,6375cc3c60288c7c1181fd62,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,10,0.0,0,0,0,0.0,2022-10-26,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
388,6375cc3c60288c7c1181fd65,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,47,0.0,0,0,0,0.0,2022-10-29,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
389,6375cc3c60288c7c1181fd5f,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,14,0.0,0,0,0,0.0,2022-10-23,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
390,6375cc3c60288c7c1181fd67,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,85,0.0,0,0,0,0.0,2022-10-31,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
391,6375cc3c60288c7c1181fd60,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,7,0.0,0,0,0,0.0,2022-10-24,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
392,6375cc3c60288c7c1181fd69,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,38,0.77,2,2,2,31.88,2022-11-02,0,2,31.88,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
393,6375cc3c60288c7c1181fd6b,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,72,1.3,0,0,0,0.0,2022-11-04,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
394,6375cc3c60288c7c1181fd5d,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,7,0.0,0,0,0,0.0,2022-10-21,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
395,6375cc3c60288c7c1181fd5b,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,1,0.0,0,0,0,0.0,2022-10-19,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
396,6375cc3c60288c7c1181fd63,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,3,0.0,0,0,0,0.0,2022-10-27,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
397,6375cc3c60288c7c1181fd5e,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,5,0.0,0,0,0,0.0,2022-10-22,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
398,6375cc3c60288c7c1181fe44,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,1,178,0.82,0,0,0,0.0,2022-11-14,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
399,6375cc3c60288c7c1181fe45,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,79,0.0,0,0,0,0.0,2022-11-15,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
400,6375cc3c60288c7c1181fe3f,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,2,173,1.88,0,0,0,0.0,2022-11-09,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
401,6375cc3c60288c7c1181fe40,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,197,0.0,0,0,0,0.0,2022-11-10,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
402,6375cc3c60288c7c1181fe3e,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,2,265,1.88,0,0,0,0.0,2022-11-08,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
403,6375cc3c60288c7c1181fe46,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,24,0.0,0,0,0,0.0,2022-11-16,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
404,6375cc3c60288c7c1181fe42,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,2,339,2.35,0,0,0,0.0,2022-11-12,0,0,0.0,Brace - SP - BBM,bbm,broad,22.0,0.2094402445092062,0.2094969587837167,0.2094402445092062,2022-11-18
