,date,campaignName,adGroupName,targeting,matchType,__v_x,active_x,bid,optimizing_x,__v_y,active_y,optimizing_y,__v_x,active,dailyBudget,optimizing,premiumBidAdjustment,bidMultiplier,bidOptimization_y,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,__v_y,conversions,sales,Number_of_word,campaignName_enc,adGroupName_enc,targeting_enc,matchType_enc
240,2022-10-09,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace,exact,0,1,0.51,0,0,1,0,0,1,20,0,0,0,0,0,4,0.0,0,0,0,0.0,0,0,0.0,3,5,10,69,1
241,2022-10-09,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace for women,exact,0,1,0.51,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,5,5,10,71,1
242,2022-10-09,Brace - SP - Exact - Injury KW - GS,Sprains,wrist brace for sprained wrist,exact,0,1,0.51,0,0,1,0,0,1,20,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,5,5,10,82,1
243,2022-10-09,Catch all grouped,brace,wrist copper,broad,0,6,0.6000000000000001,0,0,6,0,0,6,120,0,0,0,0,0,42,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,0
244,2022-10-09,Catch all grouped,brace,wrist copper,phrase,0,1,0.1,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,2
245,2022-10-09,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,ace gloves,phrase,0,1,0.41,0,0,1,0,0,1,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,4,2
246,2022-10-09,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,exact,0,1,0.4,0,0,1,0,0,1,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,1
247,2022-10-09,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,phrase,0,5,2.05,0,0,5,0,0,5,50,0,0,0,0,0,30,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,2
248,2022-10-09,Gloves - SP - Cerebro - Broad,Cerebro - Broad,pressure glove,broad,0,7,4.760000000000001,0,0,7,0,0,7,140,0,7,0,0,5,88,3.23,2,2,2,31.88,0,2,31.88,2,9,0,61,0
249,2022-10-09,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,anti arthritis gloves,phrase,0,3,0.75,0,0,3,0,0,3,75,0,3,0,0,0,4,0.0,0,0,0,0.0,0,0,0.0,3,11,1,5,2
250,2022-10-09,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti glove,phrase,0,3,1.08,0,0,3,0,0,3,75,0,3,0,0,4,1148,1.85,0,0,0,0.0,0,0,0.0,2,11,1,8,2
251,2022-10-09,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,compression glove,phrase,0,1,0.47,0,0,1,0,0,1,25,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,11,1,17,2
252,2022-10-09,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude,phrase,0,1,8.15,0,0,1,0,0,1,45,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,1,12,5,38,2
253,2022-10-09,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude gloves,exact,0,1,6.8,0,0,1,0,0,1,45,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,12,5,40,1
254,2022-10-09,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude infused copper pair of compression gloves,exact,0,5,24.5,0,0,5,0,0,5,225,0,0,0,0,2,21,0.51,1,1,1,15.94,0,1,15.94,7,12,5,41,1
255,2022-10-09,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,exact,0,5,1.35,0,0,5,0,0,5,175,0,0,0,0,0,37,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,1
256,2022-10-09,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,phrase,0,2,0.54,0,0,2,0,0,2,70,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,2
257,2022-10-09,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,phrase,0,7,4.34,0,0,7,0,0,7,210,0,7,0,0,5,252,5.3999999999999995,0,1,1,15.94,0,1,15.94,3,14,12,46,2
258,2022-10-09,Gloves - SP - manual,broad,copper gloves,broad,0,1,0.15,0,0,1,0,0,1,100,0,1,0,0,0,23,0.0,0,0,0,0.0,0,0,0.0,2,15,16,31,0
259,2022-10-09,Gloves - SP - manual,exact,finger support arthritis,exact,0,6,3.4799999999999995,0,0,6,0,0,6,600,0,6,0,0,1,20,1.15,0,0,0,0.0,0,0,0.0,3,15,17,37,1
260,2022-10-09,Wallet - SP - Broad - Generic - GS,Wallet - SP - Broad - Generic - GS,minimalist wallet men,broad,0,7,4.2,0,0,7,0,0,7,140,0,0,0,0,1,364,0.6,0,0,0,0.0,0,0,0.0,3,16,13,58,0
261,2022-10-16,Brace - SP - BBM,bbm,+tendonitis +wrist,broad,0,7,4.62,0,0,7,0,0,7,210,0,7,0,0,0,119,0.0,0,0,0,0.0,0,0,0.0,2,0,14,3,0
262,2022-10-16,Brace - SP - Broad - Generic - GS,Generic Keywords,gaming wrist brace,broad,0,1,0.31,0,0,1,0,0,1,20,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,43,0
263,2022-10-16,Brace - SP - Broad - Generic - GS,Generic Keywords,medical wrist brace,broad,0,2,1.6,0,0,2,0,0,2,40,0,2,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,1,2,56,0
264,2022-10-16,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist wrap injury,broad,0,4,0.92,0,0,4,0,0,4,80,0,4,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,100,0
265,2022-10-16,Brace - SP - Broad - Injury KW - GS,Injury,injury brace,broad,0,2,1.36,0,0,2,0,0,2,50,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,2,6,52,0
266,2022-10-16,Brace - SP - Broad - Injury KW - GS,Injury,wrist injury,broad,0,5,0.8500000000000001,0,0,5,0,0,5,125,0,0,0,0,0,6,0.0,0,0,0,0.0,0,0,0.0,2,2,6,90,0
267,2022-10-16,Brace - SP - Competitor manual,brace,night wrist brace,broad,0,3,0.78,0,0,3,0,0,3,60,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,3,3,15,59,0
268,2022-10-16,Brace - SP - Competitor manual,brace,night wrist support,broad,0,2,0.52,0,0,2,0,0,2,40,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,3,15,60,0
269,2022-10-16,Brace - SP - Exact - Generic - GS,Generic Keywords,compression wrist brace,exact,0,1,0.33,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,4,2,23,1
270,2022-10-16,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist compression,exact,0,1,0.43,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,4,2,86,1
271,2022-10-16,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist wrap injury,exact,0,3,0.8999999999999999,0,0,3,0,0,3,60,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,4,2,100,1
272,2022-10-16,Brace - SP - Exact - Generic - GS,Left,left wrist brace women,exact,0,1,0.3,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,4,4,7,55,1
273,2022-10-16,Brace - SP - Exact - Generic - GS,Right,right wrist support,exact,0,1,0.3,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,3,4,9,64,1
274,2022-10-16,Brace - SP - Exact - Injury KW - GS,Pain,hand bandage pain,exact,0,1,0.33,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,5,8,48,1
275,2022-10-16,Brace - SP - Exact - Injury KW - GS,Pain,wrist bandage pain,exact,0,1,0.51,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,5,8,81,1
276,2022-10-16,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace for women,exact,0,4,2.04,0,0,4,0,0,4,80,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,5,5,10,71,1
277,2022-10-16,Brace - SP - Exact - Injury KW - GS,Sprains,wrist brace for sprained wrist,exact,0,1,0.51,0,0,1,0,0,1,20,0,0,0,0,0,4,0.0,0,0,0,0.0,0,0,0.0,5,5,10,82,1
278,2022-10-16,Catch all grouped,brace,wrist copper,broad,0,6,0.6000000000000001,0,0,6,0,0,6,120,0,0,0,0,0,62,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,0
279,2022-10-16,Catch all grouped,brace,wrist copper,phrase,0,1,0.1,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,2
280,2022-10-16,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,ace gloves,phrase,0,5,2.05,0,0,5,0,0,5,50,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,7,3,4,2
281,2022-10-16,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,exact,0,1,0.4,0,0,1,0,0,1,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,1
282,2022-10-16,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,phrase,0,1,0.41,0,0,1,0,0,1,10,0,0,0,0,0,17,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,2
283,2022-10-16,Gloves - SP - Cerebro - Broad,Cerebro - Broad,copper gloves men,broad,0,2,0.44,0,0,2,0,0,2,40,0,2,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,9,0,32,0
284,2022-10-16,Gloves - SP - Cerebro - Broad,Cerebro - Broad,pressure glove,broad,0,5,3.4000000000000004,0,0,5,0,0,5,100,0,5,0,0,5,372,4.12,0,0,0,0.0,0,0,0.0,2,9,0,61,0
285,2022-10-16,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,anti arthritis gloves,phrase,0,1,0.25,0,0,1,0,0,1,25,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,11,1,5,2
286,2022-10-16,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti compression,phrase,0,1,0.36,0,0,1,0,0,1,25,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,11,1,6,2
287,2022-10-16,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti compression glove,phrase,0,1,0.25,0,0,1,0,0,1,25,0,1,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,11,1,7,2
288,2022-10-16,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti glove,phrase,0,3,1.08,0,0,3,0,0,3,75,0,3,0,0,0,70,0.0,0,0,0,0.0,0,0,0.0,2,11,1,8,2
289,2022-10-16,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti pain,phrase,0,1,0.35,0,0,1,0,0,1,25,0,1,0,0,1,20,0.59,0,0,0,0.0,0,0,0.0,2,11,1,9,2
290,2022-10-16,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude gloves,exact,0,3,20.4,0,0,3,0,0,3,135,0,0,0,0,1,2,0.2,1,1,1,15.94,0,1,15.94,2,12,5,40,1
291,2022-10-16,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude infused copper pair of compression gloves,exact,0,4,19.6,0,0,4,0,0,4,180,0,0,0,0,0,11,0.0,0,0,0,0.0,0,0,0.0,7,12,5,41,1
292,2022-10-16,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,exact,0,3,0.81,0,0,3,0,0,3,105,0,0,0,0,0,426,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,1
293,2022-10-16,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,phrase,0,4,1.08,0,0,4,0,0,4,140,0,0,0,0,0,6,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,2
294,2022-10-16,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,phrase,0,7,4.34,0,0,7,0,0,7,210,0,7,0,0,1,83,0.62,0,0,0,0.0,0,0,0.0,3,14,12,46,2
295,2022-10-16,Gloves - SP - manual,exact,finger support arthritis,exact,0,7,4.06,0,0,7,0,0,7,700,0,7,0,0,1,23,1.35,0,0,0,0.0,0,0,0.0,3,15,17,37,1
296,2022-10-16,Wallet - SP - Broad - Generic - GS,Wallet - SP - Broad - Generic - GS,minimalist wallet men,broad,0,3,1.7999999999999998,0,0,3,0,0,3,60,0,0,0,0,1,80,0.6,0,1,1,9.99,0,1,9.99,3,16,13,58,0
297,2022-10-23,Brace - SP - BBM,bbm,+tendinitis +wrist,broad,0,1,0.84,0,0,1,0,0,1,30,0,1,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,2,0,14,2,0
298,2022-10-23,Brace - SP - BBM,bbm,+tendonitis +wrist,broad,0,6,3.96,0,0,6,0,0,6,180,0,6,0,0,0,32,0.0,0,0,0,0.0,0,0,0.0,2,0,14,3,0
299,2022-10-23,Brace - SP - Broad - Generic - GS,Generic Keywords,medical wrist brace,broad,0,3,2.4000000000000004,0,0,3,0,0,3,60,0,3,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,56,0
300,2022-10-23,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist wrap injury,broad,0,4,0.92,0,0,4,0,0,4,80,0,4,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,100,0
301,2022-10-23,Brace - SP - Broad - Injury KW - GS,Injury,injury brace,broad,0,4,2.72,0,0,4,0,0,4,100,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,2,6,52,0
302,2022-10-23,Brace - SP - Broad - Injury KW - GS,Injury,sport injury brace,broad,0,1,0.55,0,0,1,0,0,1,25,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,2,6,67,0
303,2022-10-23,Brace - SP - Broad - Injury KW - GS,Injury,wrist injury,broad,0,1,0.17,0,0,1,0,0,1,25,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,2,6,90,0
304,2022-10-23,Brace - SP - Broad - Injury KW - GS,Injury,wrist injury recovery,broad,0,1,0.31,0,0,1,0,0,1,25,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,2,6,92,0
305,2022-10-23,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist braces,exact,0,4,1.36,0,0,4,0,0,4,80,0,0,0,0,0,12,0.0,0,0,0,0.0,0,0,0.0,2,4,2,85,1
306,2022-10-23,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist wrap injury,exact,0,1,0.3,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,3,4,2,100,1
307,2022-10-23,Brace - SP - Exact - Generic - GS,Generic Keywords,wristbands pain relief,exact,0,1,0.3,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,4,2,102,1
308,2022-10-23,Brace - SP - Exact - Generic - GS,Left,wrist immobilizer left hand,exact,0,1,0.3,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,4,4,7,89,1
309,2022-10-23,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace for women,exact,0,2,1.02,0,0,2,0,0,2,40,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,5,5,10,71,1
310,2022-10-23,Brace - SP - Exact - Injury KW - GS,Sprains,wrist brace for sprained wrist,exact,0,4,2.04,0,0,4,0,0,4,80,0,0,0,0,0,13,0.0,0,0,0,0.0,0,0,0.0,5,5,10,82,1
311,2022-10-23,Catch all grouped,brace,edema glove,phrase,0,1,0.1,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,6,15,34,2
312,2022-10-23,Catch all grouped,brace,wrist copper,broad,0,6,0.6000000000000001,0,0,6,0,0,6,120,0,0,0,0,0,29,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,0
313,2022-10-23,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,ace gloves,phrase,0,4,1.64,0,0,4,0,0,4,40,0,0,0,0,0,6,0.0,0,0,0,0.0,0,0,0.0,2,7,3,4,2
314,2022-10-23,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,exact,0,1,0.4,0,0,1,0,0,1,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,1
315,2022-10-23,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,phrase,0,2,0.82,0,0,2,0,0,2,20,0,0,0,0,0,42,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,2
316,2022-10-23,Gloves - SP - Cerebro - Broad,Cerebro - Broad,pressure glove,broad,0,7,4.760000000000001,0,0,7,0,0,7,140,0,7,0,0,10,972,10.21,1,1,2,31.88,0,2,31.88,2,9,0,61,0
317,2022-10-23,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti compression,phrase,0,1,0.36,0,0,1,0,0,1,25,0,1,0,0,0,5,0.0,0,0,0,0.0,0,0,0.0,2,11,1,6,2
318,2022-10-23,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti glove,phrase,0,6,2.16,0,0,6,0,0,6,150,0,6,0,0,10,4034,6.6899999999999995,2,2,2,26.98,0,2,26.98,2,11,1,8,2
319,2022-10-23,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,compression gloves fititude,exact,0,1,3.13,0,0,1,0,0,1,45,0,0,0,0,1,2,4.51,1,2,2,26.98,0,2,26.98,3,12,5,18,1
320,2022-10-23,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude gloves,exact,0,1,6.8,0,0,1,0,0,1,45,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,12,5,40,1
321,2022-10-23,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude infused copper pair of compression gloves,exact,0,3,14.700000000000001,0,0,3,0,0,3,135,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,7,12,5,41,1
322,2022-10-23,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,exact,0,3,0.81,0,0,3,0,0,3,105,0,0,0,0,0,20,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,1
323,2022-10-23,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,phrase,0,3,0.81,0,0,3,0,0,3,105,0,0,0,0,0,5,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,2
324,2022-10-23,Gloves - SP - KW - MIX - Discovery,gloves,compression gloves for arthritis for women,exact,0,1,0.27,0,0,1,0,0,1,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,6,13,18,19,1
325,2022-10-23,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,phrase,0,7,4.34,0,0,7,0,0,7,210,0,7,0,0,6,180,4.59,1,1,1,15.94,0,1,15.94,3,14,12,46,2
326,2022-10-23,Gloves - SP - manual,exact,edema glove left hand,exact,0,1,0.38,0,0,1,0,0,1,100,0,1,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,4,15,17,35,1
327,2022-10-23,Gloves - SP - manual,exact,finger support arthritis,exact,0,6,3.4799999999999995,0,0,6,0,0,6,600,0,6,0,0,0,28,0.0,0,0,0,0.0,0,0,0.0,3,15,17,37,1
328,2022-10-30,Brace - SP - BBM,bbm,+tendonitis +wrist,broad,0,7,4.62,0,0,7,0,0,7,210,0,7,0,0,0,178,0.0,0,0,0,0.0,0,0,0.0,2,0,14,3,0
329,2022-10-30,Brace - SP - Broad - Generic - GS,Generic Keywords,gaming wrist brace,broad,0,1,0.31,0,0,1,0,0,1,20,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,43,0
330,2022-10-30,Brace - SP - Broad - Generic - GS,Generic Keywords,medical wrist brace,broad,0,1,0.8,0,0,1,0,0,1,20,0,1,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,1,2,56,0
331,2022-10-30,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist wrap injury,broad,0,5,1.1500000000000001,0,0,5,0,0,5,100,0,5,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,100,0
332,2022-10-30,Brace - SP - Broad - Injury KW - GS,Injury,injury brace,broad,0,4,2.72,0,0,4,0,0,4,100,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,2,2,6,52,0
333,2022-10-30,Brace - SP - Broad - Injury KW - GS,Tendinitis,brace tendonitis,broad,0,3,1.92,0,0,3,0,0,3,75,0,0,0,0,1,147,0.9,0,0,0,0.0,0,0,0.0,2,2,11,13,0
334,2022-10-30,Brace - SP - Exact - Generic - GS,Generic Keywords,compression wrist support,exact,0,1,0.33,0,0,1,0,0,1,20,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,4,2,24,1
335,2022-10-30,Brace - SP - Exact - Generic - GS,Generic Keywords,hand wrist,exact,0,1,0.41,0,0,1,0,0,1,20,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,4,2,51,1
336,2022-10-30,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist braces,exact,0,3,1.02,0,0,3,0,0,3,60,0,0,0,0,0,15,0.0,0,0,0,0.0,0,0,0.0,2,4,2,85,1
337,2022-10-30,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist support,exact,0,1,0.43,0,0,1,0,0,1,20,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,2,4,2,98,1
338,2022-10-30,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist support for small wrists,exact,0,1,0.3,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,5,4,2,99,1
339,2022-10-30,Brace - SP - Exact - Injury KW - GS,Sprains,wrist brace for sprained wrist,exact,0,7,3.5700000000000003,0,0,7,0,0,7,140,0,0,0,0,2,26,1.46,0,0,0,0.0,0,0,0.0,5,5,10,82,1
340,2022-10-30,Catch all grouped,brace,wrist copper,broad,0,6,0.6000000000000001,0,0,6,0,0,6,120,0,0,0,0,0,38,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,0
341,2022-10-30,Catch all grouped,brace,wrist copper,phrase,0,1,0.1,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,2
342,2022-10-30,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,ace gloves,phrase,0,1,0.41,0,0,1,0,0,1,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,4,2
343,2022-10-30,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,exact,0,3,1.2000000000000002,0,0,3,0,0,3,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,1
344,2022-10-30,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,phrase,0,3,1.23,0,0,3,0,0,3,30,0,0,0,0,0,38,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,2
345,2022-10-30,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,copper fit gloves for men,exact,0,2,0.66,0,0,2,0,0,2,40,0,2,0,0,0,42,0.0,0,0,0,0.0,0,0,0.0,5,8,4,29,1
346,2022-10-30,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,sewing gloves,exact,0,3,1.2000000000000002,0,0,3,0,0,3,60,0,3,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,2,8,4,65,1
347,2022-10-30,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,typing gloves for cold hands,exact,0,2,1.02,0,0,2,0,0,2,40,0,2,0,0,0,7,0.0,0,0,0,0.0,0,0,0.0,5,8,4,79,1
348,2022-10-30,Gloves - SP - Cerebro - Broad,Cerebro - Broad,compression hand arm sleeves for women,broad,0,2,0.9,0,0,2,0,0,2,40,0,2,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,6,9,0,21,0
349,2022-10-30,Gloves - SP - Cerebro - Broad,Cerebro - Broad,copper finger glove,broad,0,1,0.29,0,0,1,0,0,1,20,0,1,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,3,9,0,26,0
350,2022-10-30,Gloves - SP - Cerebro - Broad,Cerebro - Broad,pressure glove,broad,0,4,2.72,0,0,4,0,0,4,80,0,4,0,0,3,295,3.31,1,1,1,15.94,0,1,15.94,2,9,0,61,0
351,2022-10-30,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti glove,phrase,0,7,2.52,0,0,7,0,0,7,175,0,7,0,0,9,3015,5.82,0,0,0,0.0,0,0,0.0,2,11,1,8,2
352,2022-10-30,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,compression gloves fititude,exact,0,1,3.13,0,0,1,0,0,1,45,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,12,5,18,1
353,2022-10-30,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude gloves,exact,0,4,27.2,0,0,4,0,0,4,180,0,0,0,0,0,5,0.0,0,0,0,0.0,0,0,0.0,2,12,5,40,1
354,2022-10-30,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude infused copper pair of compression gloves,exact,0,2,9.8,0,0,2,0,0,2,90,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,7,12,5,41,1
355,2022-10-30,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,exact,0,5,1.35,0,0,5,0,0,5,175,0,0,0,0,0,47,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,1
356,2022-10-30,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,phrase,0,2,0.54,0,0,2,0,0,2,70,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,2
357,2022-10-30,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,phrase,0,7,4.34,0,0,7,0,0,7,210,0,7,0,0,6,132,5.66,1,1,1,15.94,0,1,15.94,3,14,12,46,2
358,2022-10-30,Gloves - SP - manual,exact,edema glove left hand,exact,0,1,0.38,0,0,1,0,0,1,100,0,1,0,0,0,14,0.0,0,0,0,0.0,0,0,0.0,4,15,17,35,1
