,_id,profileId,adGroupName,adGroupId,adStatus,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,date,__v,conversions,price
478,63ad064311ef5e3d59ce2064,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-07,0,0,0.0
487,63ad064311ef5e3d59ce206d,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-08,0,0,0.0
488,63ad064311ef5e3d59ce206e,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-08,0,0,0.0
497,63ad064311ef5e3d59ce2077,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-09,0,0,0.0
498,63ad064311ef5e3d59ce2078,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-09,0,0,0.0
507,63ad064311ef5e3d59ce2081,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0
508,63ad064311ef5e3d59ce2082,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0
517,63ad064311ef5e3d59ce208b,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0
518,63ad064311ef5e3d59ce208c,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0
527,63ad064311ef5e3d59ce2095,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-12,0,0,0.0
528,63ad064311ef5e3d59ce2096,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-12,0,0,0.0
537,63ad064311ef5e3d59ce209f,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-13,0,0,0.0
538,63ad064311ef5e3d59ce20a0,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-13,0,0,0.0
547,63ad064311ef5e3d59ce20a9,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-14,0,0,0.0
548,63ad064311ef5e3d59ce20aa,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-14,0,0,0.0
557,63ad064311ef5e3d59ce20b3,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-15,0,0,0.0
567,63ad064311ef5e3d59ce20bd,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-16,0,0,0.0
568,63ad064311ef5e3d59ce20be,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-16,0,0,0.0
577,63ad064311ef5e3d59ce20c7,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-17,0,0,0.0
578,63ad064311ef5e3d59ce20c8,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-17,0,0,0.0
587,63ad064311ef5e3d59ce20d1,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-18,0,0,0.0
588,63ad064311ef5e3d59ce20d2,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-18,0,0,0.0
597,63ad064311ef5e3d59ce20db,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-19,0,0,0.0
598,63ad064311ef5e3d59ce20dc,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-19,0,0,0.0
607,63ad064311ef5e3d59ce20e5,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-20,0,0,0.0
608,63ad064311ef5e3d59ce20e6,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-20,0,0,0.0
617,63ad064311ef5e3d59ce20ef,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-21,0,0,0.0
618,63ad064311ef5e3d59ce20f0,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-21,0,0,0.0
627,63ad064311ef5e3d59ce20f9,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-22,0,0,0.0
628,63ad064311ef5e3d59ce20fa,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-22,0,0,0.0
637,63ad064311ef5e3d59ce2103,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-23,0,0,0.0
638,63ad064311ef5e3d59ce2104,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-23,0,0,0.0
647,63ad064311ef5e3d59ce210d,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-24,0,0,0.0
648,63ad064311ef5e3d59ce210e,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-24,0,0,0.0
657,63ad064311ef5e3d59ce2117,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-25,0,0,0.0
658,63ad064311ef5e3d59ce2118,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-25,0,0,0.0
667,63ad064311ef5e3d59ce2121,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-26,0,0,0.0
668,63ad064311ef5e3d59ce2122,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-26,0,0,0.0
676,63ad064311ef5e3d59ce20b4,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-15,0,0,0.0
677,63ad064311ef5e3d59ce212b,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-27,0,0,0.0
687,63ad064311ef5e3d59ce2135,3932195223562143,AdGroup1,20296668506303,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-28,0,0,0.0
688,63ad064311ef5e3d59ce2136,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-28,0,0,0.0
689,63ad064311ef5e3d59ce212c,3932195223562143,Gloves - SB - Phrase/Broad/BMM - Top Keywords - GS(1),256968908882493,UnKnown,0,0,0.0,0,0,0,0.0,2022-12-27,0,0,0.0
