,_id,date,keywordId,__v,adGroupId,avg_cpc,bid,campaignId,profileId
113,63880a08df3731ec1fccf3ea,2022-12-01,188279993230963,0,44574259503212,0.22799999999999998,0.19,96074406077867,3932195223562143
114,63880a08df3731ec1fccf458,2022-12-01,70371052770499,0,44574259503212,0.22799999999999998,0.19,96074406077867,3932195223562143
115,63880a08df3731ec1fccf5bf,2022-12-01,25698717919508,0,44574259503212,0.216,0.18,96074406077867,3932195223562143
116,63880a09df3731ec1fccf638,2022-12-01,45220784311455,0,44574259503212,0.22799999999999998,0.19,96074406077867,3932195223562143
117,63880a09df3731ec1fccf6aa,2022-12-01,192982405102754,0,44574259503212,0.216,0.18,96074406077867,3932195223562143
118,63880a09df3731ec1fccf78d,2022-12-01,157874256777375,0,44574259503212,0.216,0.18,96074406077867,3932195223562143
119,63880a09df3731ec1fccf810,2022-12-01,245542229605285,0,44574259503212,0.192,0.16,96074406077867,3932195223562143
120,63880a0adf3731ec1fccf8f0,2022-12-01,154174257914871,0,44574259503212,0.216,0.18,96074406077867,3932195223562143
121,63880a0adf3731ec1fccf9a5,2022-12-01,1134877657214,0,44574259503212,0.192,0.16,96074406077867,3932195223562143
122,63880a0adf3731ec1fccfa41,2022-12-01,77850699495290,0,44574259503212,0.192,0.16,96074406077867,3932195223562143
123,63880a0bdf3731ec1fccfadc,2022-12-01,275827353647500,0,44574259503212,0.216,0.18,96074406077867,3932195223562143
124,63880a0bdf3731ec1fccfb66,2022-12-01,48639319555606,0,44574259503212,0.216,0.18,96074406077867,3932195223562143
125,63880a0bdf3731ec1fccfbe8,2022-12-01,157847516171181,0,44574259503212,0.288,0.24,96074406077867,3932195223562143
126,63880a0edf3731ec1fccff77,2022-12-01,270207475627546,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
127,63880a0edf3731ec1fccffec,2022-12-01,135613501223284,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
128,63880a0edf3731ec1fcd00c3,2022-12-01,183951759700326,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
129,63880a0fdf3731ec1fcd010a,2022-12-01,234680913038023,0,57904290983075,0.168,0.14,96074406077867,3932195223562143
130,63880a0fdf3731ec1fcd0157,2022-12-01,89300347468053,0,57904290983075,0.168,0.14,96074406077867,3932195223562143
131,63880a0fdf3731ec1fcd01df,2022-12-01,148523784716678,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
132,63880a10df3731ec1fcd0272,2022-12-01,249256238022895,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
133,63880a10df3731ec1fcd031b,2022-12-01,22724732178254,0,57904290983075,0.168,0.14,96074406077867,3932195223562143
134,63880a10df3731ec1fcd03d9,2022-12-01,142954674882513,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
135,63880a11df3731ec1fcd0435,2022-12-01,86022765406701,0,57904290983075,0.168,0.14,96074406077867,3932195223562143
136,63880a11df3731ec1fcd04a3,2022-12-01,271381271934512,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
137,63880a11df3731ec1fcd051c,2022-12-01,35301518279082,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
138,63880a12df3731ec1fcd0584,2022-12-01,29133337783984,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
139,63880a12df3731ec1fcd06e7,2022-12-01,84324918294096,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
140,63880a12df3731ec1fcd075f,2022-12-01,235424048314615,0,57904290983075,0.192,0.16,96074406077867,3932195223562143
141,63880a13df3731ec1fcd07c8,2022-12-01,225724118761843,0,57904290983075,0.168,0.14,96074406077867,3932195223562143
142,63880a16df3731ec1fcd0d46,2022-12-01,37610967631088,0,239919069392894,0.276,0.23,209723663620297,3932195223562143
143,63880a17df3731ec1fcd0da9,2022-12-01,99807233776050,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
144,63880a17df3731ec1fcd0e38,2022-12-01,226188795486340,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
145,63880a17df3731ec1fcd0ed2,2022-12-01,258014405947325,0,239919069392894,0.276,0.23,209723663620297,3932195223562143
146,63880a17df3731ec1fcd0f5d,2022-12-01,274361045964500,0,239919069392894,0.276,0.23,209723663620297,3932195223562143
147,63880a18df3731ec1fcd0fc9,2022-12-01,222732629147347,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
148,63880a18df3731ec1fcd1037,2022-12-01,171077888384406,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
149,63880a18df3731ec1fcd10ff,2022-12-01,168484493343648,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
150,63880a19df3731ec1fcd1146,2022-12-01,234286041023246,0,239919069392894,0.276,0.23,209723663620297,3932195223562143
151,63880a19df3731ec1fcd11b2,2022-12-01,17097401998883,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
152,63880a19df3731ec1fcd1216,2022-12-01,178271568190825,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
153,63880a1adf3731ec1fcd1294,2022-12-01,117805701653446,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
154,63880a1adf3731ec1fcd132f,2022-12-01,161704531786150,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
155,63880a1adf3731ec1fcd141d,2022-12-01,36231428162008,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
156,63880a1bdf3731ec1fcd147d,2022-12-01,25045414670054,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
157,63880a1bdf3731ec1fcd14ee,2022-12-01,132043923636043,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
158,63880a1bdf3731ec1fcd156f,2022-12-01,43070929269782,0,239919069392894,0.588,0.49,209723663620297,3932195223562143
159,63880a1cdf3731ec1fcd15cf,2022-12-01,26737364169510,0,239919069392894,0.876,0.73,209723663620297,3932195223562143
160,63880a1cdf3731ec1fcd1723,2022-12-01,185980161036397,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
161,63880a1cdf3731ec1fcd179a,2022-12-01,43686536141914,0,239919069392894,0.864,0.72,209723663620297,3932195223562143
162,63880a1ddf3731ec1fcd182d,2022-12-01,279446649021120,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
163,63880a1ddf3731ec1fcd18f0,2022-12-01,43187857929987,0,239919069392894,0.276,0.23,209723663620297,3932195223562143
164,63880a1ddf3731ec1fcd196d,2022-12-01,179252278570156,0,239919069392894,0.264,0.22,209723663620297,3932195223562143
165,63880a20df3731ec1fcd1d00,2022-12-01,120836529330494,0,119122310737506,0.384,0.32,209723663620297,3932195223562143
166,63880a20df3731ec1fcd1d68,2022-12-01,101291580570418,0,119122310737506,0.384,0.32,209723663620297,3932195223562143
167,63880a20df3731ec1fcd1dda,2022-12-01,138771217031551,0,119122310737506,0.36,0.3,209723663620297,3932195223562143
168,63880a20df3731ec1fcd1e51,2022-12-01,138424866776243,0,119122310737506,0.384,0.32,209723663620297,3932195223562143
169,63880a21df3731ec1fcd1ec6,2022-12-01,254728759090064,0,119122310737506,0.384,0.32,209723663620297,3932195223562143
170,63880a21df3731ec1fcd1f35,2022-12-01,79145457764770,0,119122310737506,0.384,0.32,209723663620297,3932195223562143
171,63880a21df3731ec1fcd2005,2022-12-01,267307044970987,0,119122310737506,0.384,0.32,209723663620297,3932195223562143
172,63880a22df3731ec1fcd2087,2022-12-01,237955033978396,0,119122310737506,0.384,0.32,209723663620297,3932195223562143
173,63880a22df3731ec1fcd20ee,2022-12-01,265704843801027,0,119122310737506,0.36,0.3,209723663620297,3932195223562143
174,63880a24df3731ec1fcd2524,2022-12-01,209542401833685,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
175,63880a25df3731ec1fcd25ab,2022-12-01,226655893867287,0,186698105271032,0.384,0.32,209723663620297,3932195223562143
176,63880a25df3731ec1fcd261f,2022-12-01,41868101871401,0,186698105271032,0.384,0.32,209723663620297,3932195223562143
177,63880a25df3731ec1fcd2696,2022-12-01,248316948635360,0,186698105271032,0.252,0.21,209723663620297,3932195223562143
178,63880a26df3731ec1fcd271a,2022-12-01,264190132638861,0,186698105271032,0.384,0.32,209723663620297,3932195223562143
179,63880a26df3731ec1fcd27ac,2022-12-01,131266136542952,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
180,63880a26df3731ec1fcd293e,2022-12-01,225856985908383,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
181,63880a27df3731ec1fcd29c4,2022-12-01,31347087323447,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
182,63880a27df3731ec1fcd2a55,2022-12-01,203148938629485,0,186698105271032,0.252,0.21,209723663620297,3932195223562143
183,63880a27df3731ec1fcd2b6c,2022-12-01,192221867145300,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
184,63880a27df3731ec1fcd2c0f,2022-12-01,256251176405711,0,186698105271032,0.252,0.21,209723663620297,3932195223562143
185,63880a28df3731ec1fcd2d3a,2022-12-01,69991141218114,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
186,63880a28df3731ec1fcd2e00,2022-12-01,144192626077374,0,186698105271032,0.252,0.21,209723663620297,3932195223562143
187,63880a28df3731ec1fcd2f1b,2022-12-01,137588716279343,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
188,63880a29df3731ec1fcd2fda,2022-12-01,108373390962207,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
189,63880a29df3731ec1fcd30a1,2022-12-01,15439855459805,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
190,63880a29df3731ec1fcd314d,2022-12-01,243841386488627,0,186698105271032,0.264,0.22,209723663620297,3932195223562143
191,63880a2adf3731ec1fcd31e7,2022-12-01,75115167489783,0,186698105271032,0.252,0.21,209723663620297,3932195223562143
192,63880a2cdf3731ec1fcd370e,2022-12-01,61974398603880,0,129618366149313,0.264,0.22,209723663620297,3932195223562143
193,63880a2cdf3731ec1fcd37f7,2022-12-01,223687306035395,0,129618366149313,0.264,0.22,209723663620297,3932195223562143
194,63880a2ddf3731ec1fcd389e,2022-12-01,220748007639912,0,129618366149313,0.264,0.22,209723663620297,3932195223562143
195,63880a2ddf3731ec1fcd391d,2022-12-01,127625826450025,0,129618366149313,0.264,0.22,209723663620297,3932195223562143
196,63880a2ddf3731ec1fcd39d2,2022-12-01,224263021099130,0,129618366149313,0.264,0.22,209723663620297,3932195223562143
197,63880a30df3731ec1fcd3e79,2022-12-01,69538568333929,0,51363092806987,0.648,0.54,209723663620297,3932195223562143
198,63880a30df3731ec1fcd3fd0,2022-12-01,275774672899078,0,51363092806987,0.396,0.33,209723663620297,3932195223562143
199,63880a30df3731ec1fcd402e,2022-12-01,260950661936262,0,51363092806987,0.40800000000000003,0.34,209723663620297,3932195223562143
200,63880a31df3731ec1fcd40ed,2022-12-01,4799180894923,0,51363092806987,0.396,0.33,209723663620297,3932195223562143
201,63880a33df3731ec1fcd44f3,2022-12-01,39059525004002,0,25201486664641,0.384,0.32,209723663620297,3932195223562143
202,63880a33df3731ec1fcd4573,2022-12-01,191956335952172,0,25201486664641,0.264,0.22,209723663620297,3932195223562143
203,63880a34df3731ec1fcd45e9,2022-12-01,66989540414547,0,25201486664641,0.384,0.32,209723663620297,3932195223562143
204,63880a34df3731ec1fcd4642,2022-12-01,216209314865441,0,25201486664641,0.264,0.22,209723663620297,3932195223562143
205,63880a34df3731ec1fcd4789,2022-12-01,40907186216771,0,25201486664641,0.264,0.22,209723663620297,3932195223562143
206,63880a34df3731ec1fcd49af,2022-12-01,65291745039905,0,25201486664641,0.264,0.22,209723663620297,3932195223562143
207,63880a35df3731ec1fcd4bd1,2022-12-01,253725110441377,0,25201486664641,0.264,0.22,209723663620297,3932195223562143
208,63880a35df3731ec1fcd4e0a,2022-12-01,62937388306221,0,25201486664641,0.264,0.22,209723663620297,3932195223562143
209,63880a38df3731ec1fcd5983,2022-12-01,168446963413482,0,187044854171987,0.252,0.21,105412694026464,3932195223562143
210,63880a39df3731ec1fcd59fa,2022-12-01,42172462496697,0,187044854171987,0.252,0.21,105412694026464,3932195223562143
211,63880a39df3731ec1fcd5a7b,2022-12-01,261715377954458,0,187044854171987,0.24,0.2,105412694026464,3932195223562143
212,63880a39df3731ec1fcd5adf,2022-12-01,154382646580072,0,187044854171987,0.252,0.21,105412694026464,3932195223562143
213,63880a3adf3731ec1fcd5b52,2022-12-01,28558072808053,0,187044854171987,0.252,0.21,105412694026464,3932195223562143
214,63880a3adf3731ec1fcd5ce0,2022-12-01,270738162551073,0,187044854171987,0.24,0.2,105412694026464,3932195223562143
215,63880a3adf3731ec1fcd5d50,2022-12-01,62028803697803,0,187044854171987,0.252,0.21,105412694026464,3932195223562143
216,63880a3bdf3731ec1fcd5e57,2022-12-01,58951500115279,0,187044854171987,0.24,0.2,105412694026464,3932195223562143
217,63880a3bdf3731ec1fcd5f13,2022-12-01,537797585705,0,187044854171987,0.24,0.2,105412694026464,3932195223562143
218,63880a3bdf3731ec1fcd5f9b,2022-12-01,253938355071061,0,187044854171987,0.276,0.23,105412694026464,3932195223562143
219,63880a3cdf3731ec1fcd607b,2022-12-01,198625098480905,0,187044854171987,0.24,0.2,105412694026464,3932195223562143
220,63880a3cdf3731ec1fcd60f0,2022-12-01,163075957260429,0,187044854171987,0.252,0.21,105412694026464,3932195223562143
221,63880a3cdf3731ec1fcd616a,2022-12-01,165445036023883,0,187044854171987,0.276,0.23,105412694026464,3932195223562143
222,63880a3ddf3731ec1fcd6205,2022-12-01,127503922117991,0,187044854171987,0.252,0.21,105412694026464,3932195223562143
223,63880a3ddf3731ec1fcd6278,2022-12-01,229965348340400,0,187044854171987,0.24,0.2,105412694026464,3932195223562143
224,63880a3ddf3731ec1fcd62f5,2022-12-01,231465476474325,0,187044854171987,0.276,0.23,105412694026464,3932195223562143
225,63880a3fdf3731ec1fcd6605,2022-12-01,199135528516914,0,130390051271194,0.42,0.35,105412694026464,3932195223562143
226,63880a40df3731ec1fcd667b,2022-12-01,166415752318131,0,130390051271194,0.42,0.35,105412694026464,3932195223562143
227,63880a40df3731ec1fcd6700,2022-12-01,153239584944463,0,130390051271194,0.42,0.35,105412694026464,3932195223562143
