,_id,keywordId,adGroupId,campaignId,profileId,targeting,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,date,__v,conversions,sales,campaignName,adGroupName,matchType,CR,x_prior,x_post ,Date,Leave,campaignType,conv_value,clicks_filter,cost_filter,avg_cpc,bid,slope,target_acos,update_bid,new_bid
370,6396786007c1047fb99486cf,85521615036332,36449434772992,16297002239515,3932195223562143,+hand +pain,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,bbm,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.32,0.5964225410316804,0.7,2.9239377660750034,0.4
94,6396786007c1047fb99486dc,83828573649115,49449683614806,16297002239515,3932195223562143,muñequeras para dolor de manos,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,exact,exact,0.1198920640090693,0.1198920640090693,0.11871178968078483,2022-12-14,50.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.28,0.5964225410316804,0.7,2.209195147420968,0.35000000000000003
645,6396786007c1047fb99486d7,28670008677577,29133953995410,11562017053024,3932195223562143,half finger gloves,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.14,0.5964225410316804,0.7,2.6603362612722763,0.17500000000000002
1730,6396786007c1047fb994871b,163862682060167,72544142742258,96074406077867,3932195223562143,hand wrist compression,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broad,0.12986128461659435,0.12986128461659435,0.12827833596672977,2022-12-14,5.0,sponsoredProducts,15.7,6,4.59,0.765,0.72,0.5964225410316804,0.7,2.392893326043095,0.8999999999999999
1464,6396786007c1047fb9948713,92173407528400,191635452519815,72730925523210,3932195223562143,edema glove,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,7,3.5,0.5,0.43,0.5964225410316804,0.7,2.930440803573653,0.5375
642,6396786007c1047fb99486d6,40154797856675,29133953995410,11562017053024,3932195223562143,fingerless gloves,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,broad,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
641,6396786007c1047fb99486d5,71978923386505,29133953995410,11562017053024,3932195223562143,wrist brace,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
1058,6396786007c1047fb9948720,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,2,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Brace - SP - BBM,bbm,broad,0.09208450303628822,0.09208450303628822,0.09152555343544516,2022-12-14,9.0,sponsoredProducts,15.7,8,8.35,1.04375,0.5,1.0,0.7,1.0120086883688075,0.625
639,6396786007c1047fb99486e5,16869559708702,29133953995410,11562017053024,3932195223562143,tremor relief,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,broad,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
1473,6396786007c1047fb994870a,83600098266241,191635452519815,72730925523210,3932195223562143,typing gloves,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,7,3.5,0.5,0.32,0.5964225410316804,0.7,3.380425442067837,0.4
259,6396786007c1047fb99486c3,157569526802591,122122685224177,16297002239515,3932195223562143,hand glove pain relief,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,pain,exact,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.44,0.5964225410316804,0.7,1.637618294749616,0.55
550,6396786007c1047fb99486e6,238257625780292,110086809140376,11562017053024,3932195223562143,venda para la mano,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,broad,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.14,0.5964225410316804,0.7,2.6603362612722763,0.17500000000000002
1888,6396786007c1047fb9948721,66989540414547,25201486664641,209723663620297,3932195223562143,wrist injury,0,4,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Injury,broad,0.11607967148141092,0.11607967148141092,0.0937407347552803,2022-12-14,14.0,sponsoredProducts,15.7,3,2.52,0.84,0.32,1.0,0.7,1.275715589580706,0.4
514,6396786007c1047fb99486c5,252023550152813,129488449002190,207872261152096,3932195223562143,wrist compression sleeve,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,exact,0.1198920640090693,0.1198920640090693,0.11871178968078483,2022-12-14,50.0,sponsoredProducts,15.7,1,0.48,0.48,0.25,1.0,0.7,1.3176137834596715,0.3125
843,6396786007c1047fb99486df,73432356024127,116068933213320,220782691721278,3932195223562143,arthritis gloves women,0,56,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - KW - MIX - Discovery,gloves,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,32,24.11,0.7534375,0.79,0.5964225410316804,0.7,1.637618294749616,0.9875
1933,6396786007c1047fb994871c,26737364169510,239919069392894,209723663620297,3932195223562143,tendonitis,1,46,0.82,0,0,0,0.0,2022-12-11,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,broad,0.11607967148141092,0.11607967148141092,0.0937407347552803,2022-12-14,14.0,sponsoredProducts,15.7,3,2.52,0.84,0.73,1.0,0.7,1.275715589580706,0.9125
826,6396786007c1047fb99486e1,238322476143449,116068933213320,220782691721278,3932195223562143,arthritis gloves,0,54,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - KW - MIX - Discovery,gloves,broad,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,32,24.11,0.7534375,0.56,0.5964225410316804,0.7,1.637618294749616,0.7000000000000001
1505,6396786007c1047fb994870e,258731008176960,191635452519815,72730925523210,3932195223562143,compression glove,0,56,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,7,3.5,0.5,0.48,0.5964225410316804,0.7,2.930440803573653,0.6
1595,6396786007c1047fb9948704,149210267233237,137148697360324,180552945709583,3932195223562143,the gamer gloves,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.83,0.83,0.46,1.0,0.7,1.5866845129467313,0.5750000000000001
572,6396786007c1047fb99486d3,36493375825453,29133953995410,11562017053024,3932195223562143,hand cramp relief,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.14,0.5964225410316804,0.7,2.6603362612722763,0.17500000000000002
530,6396786007c1047fb99486da,230459004035964,110086809140376,11562017053024,3932195223562143,wrist wraps,0,2,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
307,6396786007c1047fb99486cb,186862783865776,249069970815816,16297002239515,3932195223562143,arthritis gloves women,0,57,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,phrase,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.37,0.5964225410316804,0.7,1.637618294749616,0.4625
351,6396786007c1047fb99486f0,225589123907073,249069970815816,16297002239515,3932195223562143,hand compression sleeve,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,phrase,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.5,0.5964225410316804,0.7,1.637618294749616,0.625
567,6396786007c1047fb99486d4,201446742626339,29133953995410,11562017053024,3932195223562143,wrist brace,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
164,6396786007c1047fb99486c7,62344622381293,101115749301139,16297002239515,3932195223562143,muñequeras para dolor de manos,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,broad,broad,0.1198920640090693,0.1198920640090693,0.11871178968078483,2022-12-14,50.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.2,0.5964225410316804,0.7,2.209195147420968,0.25
1784,6396786007c1047fb9948719,181895931878041,72544142742258,96074406077867,3932195223562143,wrist stabilizer,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broad,0.11607967148141092,0.11607967148141092,0.0937407347552803,2022-12-14,14.0,sponsoredProducts,15.7,6,4.59,0.765,0.61,0.5964225410316804,0.7,2.138945968363297,0.7625
1268,6396786007c1047fb994870f,237823169209315,83203090092284,26927836851662,3932195223562143,soportes para las manos,0,5,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,3,1.77,0.59,0.35,0.5964225410316804,0.7,2.6603362612722763,0.4375
1585,6396786007c1047fb9948703,247625013323244,137148697360324,180552945709583,3932195223562143,gloves carpal tunnel,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.83,0.83,0.46,1.0,0.7,1.5866845129467313,0.5750000000000001
561,6396786007c1047fb99486ef,280848876568936,110086809140376,11562017053024,3932195223562143,wrist support women,0,3,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.14,0.5964225410316804,0.7,2.6603362612722763,0.17500000000000002
1589,6396786007c1047fb9948702,196789886761492,137148697360324,180552945709583,3932195223562143,carpal tunnel gloves,0,9,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.83,0.83,0.61,1.0,0.7,1.5866845129467313,0.7625
559,6396786007c1047fb99486e8,222879106756088,110086809140376,11562017053024,3932195223562143,venda de mano,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,broad,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.14,0.5964225410316804,0.7,2.6603362612722763,0.17500000000000002
834,6396786007c1047fb99486de,275034718100359,116068933213320,220782691721278,3932195223562143,copper compression gloves,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - KW - MIX - Discovery,gloves,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,32,24.11,0.7534375,0.64,0.5964225410316804,0.7,1.637618294749616,0.8
557,6396786007c1047fb99486e7,104480916052076,110086809140376,11562017053024,3932195223562143,hand bandage,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,broad,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
203,6396786007c1047fb99486c0,35176301312391,122122685224177,16297002239515,3932195223562143,hand pain relief,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,pain,exact,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.45,0.5964225410316804,0.7,1.637618294749616,0.5625
555,6396786007c1047fb99486d8,258418903827859,110086809140376,11562017053024,3932195223562143,thumb brace,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
348,6396786007c1047fb99486f1,259365399129011,249069970815816,16297002239515,3932195223562143,edema gloves swelling,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,phrase,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.5,0.5964225410316804,0.7,1.637618294749616,0.625
234,6396786007c1047fb99486c2,153382586877053,122122685224177,16297002239515,3932195223562143,pain relief glove,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,pain,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.23,0.5964225410316804,0.7,1.637618294749616,0.28750000000000003
316,6396786007c1047fb99486cd,97939310422069,249069970815816,16297002239515,3932195223562143,wrist compression,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,phrase,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.17,0.5964225410316804,0.7,1.637618294749616,0.21250000000000002
532,6396786007c1047fb99486db,215646473391631,110086809140376,11562017053024,3932195223562143,copper wrist band,0,2,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,broad,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
1435,6396786007c1047fb994870d,110792389366498,191635452519815,72730925523210,3932195223562143,copper glove,0,8,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,7,3.5,0.5,0.43,0.5964225410316804,0.7,2.930440803573653,0.5375
526,6396786007c1047fb99486fb,190468178950201,110086809140376,11562017053024,3932195223562143,canilleras para manos,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
1225,6396786007c1047fb9948724,78727748126282,83203090092284,26927836851662,3932195223562143,arthriti pain relief,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,3,1.77,0.59,0.3,0.5964225410316804,0.7,2.6603362612722763,0.375
1773,6396786007c1047fb9948716,239771674435213,72544142742258,96074406077867,3932195223562143,hand wrist brace,0,10,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broad,0.12986128461659435,0.12986128461659435,0.12827833596672977,2022-12-14,5.0,sponsoredProducts,15.7,6,4.59,0.765,0.61,0.5964225410316804,0.7,2.392893326043095,0.7625
1415,6396786007c1047fb99486ff,262554729374665,191635452519815,72730925523210,3932195223562143,hand compression,0,19,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,7,3.5,0.5,0.52,0.5964225410316804,0.7,3.380425442067837,0.65
386,6396786007c1047fb99486f4,185504819529009,36449434772992,16297002239515,3932195223562143,+arthritis +pain,0,6,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,bbm,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.45,0.5964225410316804,0.7,2.9239377660750034,0.5625
394,6396786007c1047fb99486f5,250921727273351,36449434772992,16297002239515,3932195223562143,+arthritis +gloves,0,3,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,bbm,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.36,0.5964225410316804,0.7,2.9239377660750034,0.44999999999999996
227,6396786007c1047fb99486bf,216565248303104,122122685224177,16297002239515,3932195223562143,hand pain relief,1,90,0.69,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,pain,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.69,0.5964225410316804,0.7,1.637618294749616,0.8624999999999999
597,6396786007c1047fb99486ed,111337155508131,29133953995410,11562017053024,3932195223562143,gloves men,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
1790,6396786007c1047fb994871a,241992280681675,72544142742258,96074406077867,3932195223562143,wrist compression,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broad,0.11607967148141092,0.11607967148141092,0.0937407347552803,2022-12-14,14.0,sponsoredProducts,15.7,6,4.59,0.765,0.61,0.5964225410316804,0.7,2.138945968363297,0.7625
805,6396786007c1047fb99486e0,154616247662277,116068933213320,220782691721278,3932195223562143,arthritis gloves women,0,128,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - KW - MIX - Discovery,gloves,broad,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,32,24.11,0.7534375,0.76,0.5964225410316804,0.7,1.637618294749616,0.95
211,6396786007c1047fb99486c1,273745163419201,122122685224177,16297002239515,3932195223562143,joint pain,0,4,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,pain,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.18,0.5964225410316804,0.7,1.637618294749616,0.22499999999999998
147,6396786007c1047fb99486c9,43737016136278,101115749301139,16297002239515,3932195223562143,gaming gloves,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,broad,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.28,0.5964225410316804,0.7,2.9239377660750034,0.35000000000000003
592,6396786007c1047fb99486eb,109562458021575,29133953995410,11562017053024,3932195223562143,lymphedema gloves,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
1607,6396786007c1047fb9948700,281185923319656,137148697360324,180552945709583,3932195223562143,compression gloves for women,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.83,0.83,0.42,1.0,0.7,1.5866845129467313,0.525
521,6396786007c1047fb99486fd,86203941058025,110086809140376,11562017053024,3932195223562143,edema glove,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.1,0.5964225410316804,0.7,2.6603362612722763,0.125
378,6396786007c1047fb99486f3,84979297375204,36449434772992,16297002239515,3932195223562143,+edema +glove,0,2,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,bbm,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.58,0.5964225410316804,0.7,2.9239377660750034,0.725
132,6396786007c1047fb99486e9,176411330251137,101115749301139,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,broad,broad,0.27118680979317866,0.27118680979317866,0.25895661411087884,2022-12-14,44.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.5,0.5964225410316804,0.7,4.997032866114839,0.625
586,6396786007c1047fb99486e3,206292416246476,29133953995410,11562017053024,3932195223562143,gloves,0,69,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,gloves,broad,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.1,0.1,0.07,0.5964225410316804,0.7,2.6603362612722763,0.08750000000000001
1604,6396786007c1047fb9948701,178115216470754,137148697360324,180552945709583,3932195223562143,trigger finger gloves,1,5,0.83,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.83,0.83,0.44,1.0,0.7,1.5866845129467313,0.55
954,6396786007c1047fb99486f2,102747285958228,186714011940738,193502141195270,3932195223562143,fititude compression gloves,1,1,0.69,1,1,1,15.94,2022-12-11,0,1,15.94,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,exact,0.38969579768070384,0.38969579768070384,0.3974142770606254,2022-12-14,35.0,sponsoredProducts,15.7,14,21.049999999999997,1.5035714285714283,7.26,1.0,0.7,4.282756816510934,5.808
1252,6396786007c1047fb9948708,78169038921571,83203090092284,26927836851662,3932195223562143,gaming gloves,0,37,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,3,1.77,0.59,0.44,0.5964225410316804,0.7,2.6603362612722763,0.55
167,6396786007c1047fb99486c8,101658596121625,101115749301139,16297002239515,3932195223562143,hand bandage glove,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,broad,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.26,0.5964225410316804,0.7,2.9239377660750034,0.325
296,6396786007c1047fb99486cc,25559119254309,249069970815816,16297002239515,3932195223562143,arthritis,0,37,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - manual,phrase,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,10.85,0.7233333333333333,0.56,0.5964225410316804,0.7,1.637618294749616,0.7000000000000001
859,6396786007c1047fb99486dd,92347406946719,116068933213320,220782691721278,3932195223562143,carpal tunnel relief,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Gloves - SP - KW - MIX - Discovery,gloves,phrase,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,32,24.11,0.7534375,0.78,0.5964225410316804,0.7,1.637618294749616,0.9750000000000001
1452,639526e007c1047fb9944e71,62481334429724,191635452519815,72730925523210,3932195223562143,gamer gloves,0,2,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,7,3.5000000000000004,0.5000000000000001,0.47,0.5964225410316804,0.7,2.930440803573653,0.5874999999999999
202,639526e007c1047fb9944e24,35176301312391,122122685224177,16297002239515,3932195223562143,hand pain relief,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Gloves - SP - manual,pain,exact,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,15,11.64,0.776,0.45,0.5964225410316804,0.7,1.637618294749616,0.5625
1460,639526e007c1047fb9944e72,77010807782872,191635452519815,72730925523210,3932195223562143,gaming gloves pc,0,1,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,7,3.5000000000000004,0.5000000000000001,0.41,0.5964225410316804,0.7,2.930440803573653,0.5125
1932,639526e007c1047fb9944e87,26737364169510,239919069392894,209723663620297,3932195223562143,tendonitis,0,18,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,broad,0.11607967148141092,0.11607967148141092,0.0937407347552803,2022-12-14,14.0,sponsoredProducts,15.7,2,1.7000000000000002,0.8500000000000001,0.73,1.0,0.7,1.275715589580706,0.9125
1234,639526e007c1047fb9944e65,235687468005871,83203090092284,26927836851662,3932195223562143,hand compression,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,3,1.77,0.59,0.35,0.5964225410316804,0.7,2.6603362612722763,0.4375
