,CR,x_prior,x_post ,Date,Leave,campaignName,adGroupName,targeting,matchType
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,hand bandage glove,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,hand bandage pain,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,hand compression glove,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,hand compression glove arthritis,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,typing gloves,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,wrist compression,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,arthritis wrist sleeve,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,carpal tunnel gloves men,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,copper infused compression gloves,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,hand support arthritis,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,arthritis gloves,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,wrist compression glove,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,carpal tunnel gloves sleeping,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,carpal tunnel gloves women,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,compression gloves carpal tunnel,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,compression gloves for edema,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,compression gloves wrist pain,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,copper driving gloves,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,edema glove left hand,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,guantes ortopedicos para la mano,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,hand compression sleeve,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,copper glove,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,compression glove,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,hand pressure glove,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,relief arthritic fingers,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,tendinitis hand,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,mens copper gloves,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,wristbands arthritis pain,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,medical compression hand,phrase
190.0,0.1140864071430951,0.1140864071430951,0.11397743471485128,2022-12-22,190.0,Gloves - SP - manual,phrase,hand gloves pain relief,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,fingerless compression gloves,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,gaming gloves,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,gloves hand pain,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,gloves swelling,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,guantes de compresion,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,finger compression sleeve swelling,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,finger pain support,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,finger support arthritis,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,fingerless gloves copper,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,fingerless compression gloves women,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,finger swelling reducer,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,gloves computer typing,phrase
199.0,0.08941108950219072,0.08941108950219072,0.08937892653050353,2022-12-22,199.0,Gloves - SP - manual,phrase,gloves for swelling,phrase
